"id","player.name","xA","play_pattern.name","pass.length","pass.angle","pass.height.name","pass.body_part.name","start.X","start.Y","end.X","end.Y","pass.outcome"
"00959037-e3b5-4ed6-adc2-fd05dabb93a4","Mathew Leckie",0.04956314,"From Throw In",9.219544,-2.2794225,"Ground Pass","Left Foot",103,53,97,46,"No goal"
"d4822e2c-f2c9-4a48-82e3-74c5f84b66a7","José Paolo Guerrero González",0.03520762,"Regular Play",31.016125,1.6030432,"High Pass","Right Foot",107,22,106,53,"Goal"
"21f96dba-ec67-419a-94d4-fe5ef106ecee","Aziz Eraltay Behich",0.12968844,"From Throw In",34.058773,1.5120405,"High Pass","Left Foot",106,14,108,48,"No goal"
"7af52023-ffd9-4c3e-9c95-fa624a3714b5","Víctor Yoshimar Yotún Flores",0.03695535,"From Free Kick",26.925823,0.38050637,"High Pass","Left Foot",84,28,109,38,"No goal"
"1e44ea3b-8b6d-43da-bf73-3cb8c54d1ea4","Trent Sainsbury",0.18034145,"From Throw In",20.024984,-1.5208379,"Ground Pass","Right Foot",90,55,91,35,"No goal"
"b009f7d2-d42f-4289-90cc-20c0a35622e1","Christian Guillermo Martín Ramos Garagay",0.009120663,"Regular Play",22.472204,-1.2068174,"Ground Pass","Right Foot",67,51,75,30,"No goal"
"476bd36b-2ae2-4e17-be51-e38f928463e2","Aaron Mooy",0.14605014,"From Corner",46.09772,1.6359215,"High Pass","Right Foot",119,1,116,47,"No goal"
"66c57ca2-4485-4dc5-a549-fd1693e134ac","Aaron Mooy",0.07019612,"From Free Kick",29.614185,-1.3667784,"High Pass","Right Foot",108,66,114,37,"No goal"
"7751ab50-aae1-4a6d-ba23-31442657ecce","Aaron Mooy",0.041804142,"From Corner",49.497475,1.7126933,"High Pass","Right Foot",120,1,113,50,"No goal"
"c0ff4b2e-2539-459e-a750-8e745d49b80f","Aaron Mooy",0.03169169,"From Corner",29.832869,-1.8076451,"High Pass","Right Foot",120,80,113,51,"No goal"
"a744613d-6578-4d1a-936e-c5c12fe1cadd","Mark Milligan",0.24491735,"From Throw In",34.525352,1.3961241,"High Pass","Other",108,2,114,36,"No goal"
"9e5367b4-8851-4092-a949-b05f3296d6cd","Aaron Mooy",0.035091527,"From Corner",30.364452,-1.8717166,"High Pass","Right Foot",120,80,111,51,"No goal"
"c874171e-18da-4fd1-a79d-c5671f3513ae","Trent Sainsbury",0.05848472,"From Corner",4.1231055,2.896614,"Low Pass","Right Foot",111,31,107,32,"No goal"
"3cc258c1-7567-4812-967d-db2fae000a73","Aaron Mooy",0.04962042,"From Free Kick",29.614185,-1.3667784,"High Pass","Right Foot",103,78,109,49,"No goal"
"ac89014f-9a68-40b2-81d7-96430028b02e","Alfreð Finnbogason",0.10937866,"Regular Play",13,-1.5707964,"Ground Pass","Right Foot",93,58,93,45,"No goal"
"bf3c411d-fb1d-439e-a30d-1e1c6fe10180","Ahmed Musa",0.013561881,"From Throw In",38.209946,1.6756732,"High Pass","Other",108,2,104,40,"No goal"
"c24c4143-0c86-4cd4-889f-7b502368a086","Jón Daði Böðvarsson",0.023213308,"From Throw In",8.5440035,-1.2120256,"High Pass","Other",107,33,110,25,"No goal"
"48171b33-8289-45f9-b581-6335a96d3bef","Gylfi Þór Sigurðsson",0.19621739,"From Free Kick",41.400482,-0.9224643,"High Pass","Right Foot",88,73,113,40,"No goal"
"472f7cd8-d5ef-4d08-a1f5-f9ee0842af13","Gylfi Þór Sigurðsson",0.019586857,"From Corner",49.819675,1.7524451,"High Pass","Right Foot",118,1,109,50,"No goal"
"42f3bdd0-5dcc-4b89-81f4-702dda328714","Victor Moses",0.20908195,"Regular Play",19.313208,-1.199905,"High Pass","Right Foot",98,65,105,47,"Goal"
"be1ee445-7cd3-41bc-9c1e-a6cae9757d37","Tyronne Ebuehi",0.011201525,"From Throw In",15.264338,2.5899377,"Ground Pass","Right Foot",95,13,82,21,"No goal"
"04ce2061-8dc0-4620-9efd-137fba0c26d8","Kelechi Promise Iheanacho",0.01598479,"Regular Play",29.15476,1.4677147,"Ground Pass","Left Foot",93,39,96,68,"No goal"
"0cb8add8-60c5-4bfd-90b5-3ad48c9b6e57","Birkir Bjarnason",0.043755785,"Regular Play",17.720045,1.2847449,"Ground Pass","Right Foot",76,4,81,21,"No goal"
"b0e4251e-e3bd-4958-9a63-d2a6c8cc4459","Onyinye Wilfred Ndidi",0.048962377,"From Goal Kick",14.142136,-0.14189705,"Ground Pass","Right Foot",48,37,62,35,"No goal"
"a8853f83-9980-41f9-9e9d-34a21db6d676","John Michael Nchekwube Obinna",0.03178135,"From Corner",22.203604,-1.4352686,"High Pass","Right Foot",103,67,106,45,"No goal"
"aeb5074e-95e8-472e-8b49-db4402865c1f","Kelechi Promise Iheanacho",0.07898208,"From Corner",35.510563,-1.7405746,"High Pass","Left Foot",119,79,113,44,"No goal"
"f739c5d3-2f2c-4405-9cae-c6b0ae48b7e8","Victor Moses",0.022366038,"Regular Play",11.18034,-1.7506498,"Ground Pass","Right Foot",102,71,100,60,"No goal"
"697e0fee-a789-4d44-9501-97ab03879068","Oghenekaro Etebo",0.036458824,"Regular Play",17.088007,2.782822,"Ground Pass","Right Foot",115,19,99,25,"No goal"
"bed33f67-f78b-4427-84df-d1fa8daa319e","Kenneth Josiah Omeruo",0.5662784,"From Counter",55,0,"High Pass","Left Foot",33,12,88,12,"Goal"
"b0c6b237-cd34-4cfd-a816-05f1e2954e52","Ahmed Musa",0.02556131,"From Corner",3,3.1415927,"Ground Pass","Right Foot",95,44,92,44,"No goal"
"e4cb2d89-22c7-426e-856a-5deb0bdd5399","Oghenekaro Etebo",0.048262764,"Regular Play",12.369317,1.3258177,"Ground Pass","Right Foot",95,36,98,48,"No goal"
"19c1c9df-ef67-4d65-b7b6-364ed1e32813","Ari Freyr Skúlason",0.11045988,"From Throw In",19.209373,-0.8960554,"Ground Pass","Left Foot",101,40,113,25,"No goal"
"06da5d35-14f7-441f-91fb-13e98206ad59","Tyronne Ebuehi",0.02451271,"From Free Kick",8.944272,1.1071488,"Ground Pass","Right Foot",64,12,68,20,"No goal"
"845bf886-7221-4dfb-b6ef-4660ac051751","Rúrik Gíslason",0.03986035,"Regular Play",36.221542,-1.4601392,"High Pass","Right Foot",106,78,110,42,"No goal"
"fb94c6e0-1405-49cd-b8fc-42e395c14fb0","Odion Jude Ighalo",0.06865931,"Regular Play",10.630146,-2.2896264,"Ground Pass","Left Foot",108,53,101,45,"No goal"
"d68d75eb-4f0c-4271-b90f-52c50e080c88","Neymar da Silva Santos Junior",0.08920665,"Regular Play",12.165525,-1.735945,"Ground Pass","Left Foot",104,48,102,36,"No goal"
"2fdbbb2b-b882-40b0-9543-01541c41e369","Neymar da Silva Santos Junior",0.14380509,"Regular Play",41.303753,0.121352,"Ground Pass","Right Foot",73,23,114,28,"No goal"
"be1ff0c2-ae1b-49e2-b94a-c5051c1d2638","Aleksandar Kolarov",0.021833975,"From Corner",43.416588,1.8269477,"High Pass","Left Foot",119,3,108,45,"No goal"
"06120488-046f-4fa2-be65-f6fa8e954743","Neymar da Silva Santos Junior",0.08947645,"Regular Play",42.379242,0.3366748,"High Pass","Left Foot",53,8,93,22,"No goal"
"c7fb199b-9451-4ef6-8301-e6b57cc1436a","Dušan Tadić",0.07704537,"Regular Play",21.023796,2.0131705,"High Pass","Left Foot",119,23,110,42,"No goal"
"1cc359bf-7eeb-4502-8b03-44ac98edcb72","Philippe Coutinho Correia",0.21219607,"Regular Play",41.4367,0.34464732,"High Pass","Right Foot",67,29,106,43,"Goal"
"86d1af3e-a7a3-4b70-8961-dc154a8ae9d9","Filipe Luis Kasmirski",0.023824431,"From Throw In",2.828427,0.7853982,"Ground Pass","Left Foot",102,12,104,14,"No goal"
"986de1e3-705d-48ea-963b-f0fefb4a7a77","Adem Ljajić",0.020658845,"Regular Play",12.369317,0.24497867,"Ground Pass","Right Foot",81,45,93,48,"No goal"
"893d65e7-ba9a-4150-90e6-5f0b258398fc","Philippe Coutinho Correia",0.07319936,"Regular Play",42.44997,-0.81871915,"Low Pass","Right Foot",65,61,94,30,"No goal"
"0a9e3f76-0ac8-4215-8d91-624ac553d9ec","Dušan Tadić",0.03986147,"Regular Play",7,3.1415927,"Ground Pass","Left Foot",111,27,104,27,"No goal"
"285d825b-f78f-4c29-9494-124aa4439a2c","Antonio Rukavina",0.0815156,"Regular Play",39.051247,-1.5195591,"High Pass","Right Foot",111,77,113,38,"No goal"
"6a7dcbfa-cb7d-4b24-956b-7530e71cd669","Neymar da Silva Santos Junior",0.17366906,"From Corner",32.01562,1.6020361,"High Pass","Right Foot",119,2,118,34,"Goal"
"e9756b63-5db3-4fd9-93a0-97163adac39e","Neymar da Silva Santos Junior",0.04483869,"Regular Play",18.681541,1.8417432,"Low Pass","Left Foot",107,18,102,36,"No goal"
"71e68719-5d26-4090-b680-18bdb5df3fd2","Philippe Coutinho Correia",0.071465135,"Regular Play",7.071068,2.9996955,"Ground Pass","Right Foot",108,22,101,23,"No goal"
"36980439-86f2-4989-a5e9-fbf55abf99ea","Fernando Luiz Rosa",0.010578471,"Regular Play",13.453624,-2.4087775,"Ground Pass","Right Foot",89,56,79,47,"No goal"
"59a4452a-886f-4006-8927-62e897bd3dd6","Andrija Živković",0.15434317,"Regular Play",29.614185,-1.3667784,"High Pass","Left Foot",103,73,109,44,"No goal"
"5c66a7de-c9a7-48d1-80c3-34836014092c","Dušan Tadić",0.055942606,"Regular Play",12.649111,-1.8925469,"Ground Pass","Left Foot",110,52,106,40,"No goal"
"4a935544-8c7b-4c59-a388-fc1c070a9660","Fernando Luiz Rosa",0.04589554,"Regular Play",47.759815,-1.2291808,"High Pass","Right Foot",89,71,105,26,"No goal"
"f8f59e78-4138-4177-bff9-75287edcdd7b","Nemanja Radonjić",0.015781227,"Regular Play",36.05551,1.2315037,"Ground Pass","Right Foot",74,32,86,66,"No goal"
"7b5f1f66-0ecc-491a-9e52-820febdf2970","Gabriel Fernando de Jesus",0.12522255,"Regular Play",17.088007,1.2120256,"Ground Pass","Right Foot",103,29,109,45,"No goal"
"4f892d05-2a52-4a89-a1cf-6ee1ecebada1","João Mário Naval da Costa Eduardo",0.03164177,"Regular Play",11.401754,2.2318394,"Low Pass","Right Foot",106,8,99,17,"No goal"
"bd6f2b91-d77c-4186-9704-e41e120e6662","Alireza Jahanbakhsh",0.04105987,"Regular Play",31,-1.5707964,"Ground Pass","Right Foot",101,61,101,30,"No goal"
"c4b9a1af-fc87-43fe-af2d-d241c414e4a2","Adrien Sebastian Perruchet Silva",0.050273843,"From Corner",31.890438,-0.8519663,"High Pass","Right Foot",91,59,112,35,"No goal"
"440c0674-055b-443b-a395-be65dafb9793","Adrien Sebastian Perruchet Silva",0.019434158,"From Throw In",42.047592,0.047583103,"High Pass","Right Foot",63,32,105,34,"No goal"
"4a8b9ed5-7897-4388-947d-536f095bb729","Ricardo Andrade Quaresma Bernardo",0.03496407,"From Corner",29.614185,-1.7748142,"High Pass","Right Foot",119,78,113,49,"No goal"
"31e71a37-6738-4ee6-80ed-67762b54f21d","Alireza Jahanbakhsh",0.041520547,"From Free Kick",18.027756,-0.98279375,"High Pass","Right Foot",99,64,109,49,"No goal"
"7ef5ec18-6797-4152-887d-b76cd86e59b4","José Miguel da Rocha Fonte",0.013058893,"From Throw In",14.035668,1.6421038,"Ground Pass","Right Foot",83,19,82,33,"No goal"
"eb3e9df2-efb7-4933-881b-ca0eed4a5652","Cédric Ricardo Alves Soares",0.030474277,"Regular Play",19.416489,-1.3633001,"Ground Pass","Right Foot",106,77,110,58,"No goal"
"3a7073d7-823b-48f4-8fae-0b62e8d1946c","Adrien Sebastian Perruchet Silva",0.014790743,"Regular Play",11,-1.5707964,"Ground Pass","Right Foot",99,69,99,58,"Goal"
"82e7992a-0dbb-477d-8b1f-76c24d3e8a7b","Alireza Jahanbakhsh",0.037908807,"From Free Kick",43.737854,-1.7547398,"High Pass","Right Foot",119,80,111,37,"No goal"
"b7982d5e-31b9-4910-a33b-1f2e9e18ec6a","William Silva de Carvalho",0.02293191,"From Throw In",19.416489,-0.20749623,"Ground Pass","Right Foot",55,24,74,20,"No goal"
"6265d183-07f1-4b24-9e74-d754feec3a73","João Mário Naval da Costa Eduardo",0.03487055,"From Free Kick",11.18034,-0.4636476,"Ground Pass","Right Foot",89,17,99,12,"No goal"
"2acf352c-1c77-48ec-ab53-3a62c6f1f189","João Mário Naval da Costa Eduardo",0.022814764,"From Free Kick",11.661903,2.1112158,"Ground Pass","Right Foot",92,10,86,20,"No goal"
"510c78e7-11b1-465f-8d6d-a5eebcc0f054","Sardar Azmoun",0.053590816,"From Goal Kick",11.18034,-2.0344439,"Low Pass","Other",102,50,97,40,"No goal"
"f0581bdd-a25b-425b-b089-9746ef34b161","Cristiano Ronaldo dos Santos Aveiro",0.02958038,"Regular Play",13,-1.5707964,"Ground Pass","Right Foot",80,63,80,50,"No goal"
"17b019c2-c603-41a6-a56a-c40a59ab8660","Ramin Rezaeian",0.03136833,"From Throw In",39.56008,-1.2890245,"High Pass","Right Foot",102,70,113,32,"No goal"
"f52696db-3d34-414d-ad15-9fc59236fab7","Sardar Azmoun",0.03842764,"From Free Kick",13.038404,-0.07677189,"High Pass","Other",84,40,97,39,"No goal"
"598c0091-72ed-49c0-a95a-9f69fbdf576b","José Andrés Guardado Hernández",0.012738693,"Regular Play",26.925823,1.19029,"Ground Pass","Left Foot",82,54,92,79,"No goal"
"d1913d88-7654-431e-84b7-fc8646f6308c","Ludwig Augustinsson",0.038780876,"From Corner",46.270943,-1.6790669,"High Pass","Right Foot",119,80,114,34,"No goal"
"8b04d428-2ee5-425d-b8dd-475c321b4238","Hirving Rodrigo Lozano Bahena",0.09088635,"From Throw In",13.416408,1.1071488,"Ground Pass","Right Foot",97,37,103,49,"No goal"
"3eb97652-36df-4ef1-9c86-55e493623ab4","Mikael Lustig",0.12500775,"From Throw In",43.68066,-1.2924967,"High Pass","Right Foot",99,77,111,35,"No goal"
"549de22f-828b-4dd6-973d-ef6c47f1b200","Miguel Arturo Layún Prado",0.0120303845,"Regular Play",12.727922,-2.3561945,"Ground Pass","Right Foot",110,75,101,66,"No goal"
"aa20b929-fe15-4565-8091-25a089d6ea37","Héctor Miguel Herrera López",0.21146984,"From Corner",31.016125,1.6030432,"High Pass","Left Foot",115,9,114,40,"No goal"
"5ec8d6fc-0b60-4673-bfe0-3d19128611ee","Edson Omar Álvarez Velázquez",0.021383567,"From Throw In",19.104973,1.4659194,"Ground Pass","Right Foot",86,41,88,60,"No goal"
"aaf5635d-92d8-4fda-b490-fca88d1b9761","Mikael Lustig",0.22950219,"From Corner",13,-1.5707964,"Low Pass","Right Foot",115,56,115,43,"No goal"
"a4234892-2cbe-4c33-af92-59598756943d","Viktor Claesson",0.060280353,"Regular Play",39.319206,-1.4432868,"High Pass","Left Foot",100,69,105,30,"No goal"
"94dd0a3c-4b9a-4f28-8f5f-2846f8039f42","Javier Hernández Balcázar",0.034849357,"Regular Play",25.495098,-0.84089667,"Ground Pass","Right Foot",78,40,95,21,"No goal"
"f23463a7-7be8-4e7a-9b33-111732a7be52","Javier Hernández Balcázar",0.046390332,"Regular Play",9.899495,0.7853982,"Ground Pass","Right Foot",97,56,104,63,"No goal"
"54bc33f7-6256-4d2a-9dd8-a26f80d150b7","Javier Hernández Balcázar",0.017482942,"From Throw In",56.753853,1.3215442,"High Pass","Right Foot",65,24,79,79,"No goal"
"1eefbb0b-3b84-4885-a287-59f264df0ec6","Marcus Berg",0.2417875,"Regular Play",22.803509,-1.3045443,"Low Pass","Right Foot",102,61,108,39,"No goal"
"579a7973-a6e6-4124-af32-e397b39680f7","Ola Toivonen",0.09328997,"Regular Play",11.401754,1.8370484,"Ground Pass","Left Foot",106,23,103,34,"No goal"
"e95f55ee-b4db-4a9b-8363-6efa2748f525","Carlos Alberto Vela Garrido",0.021379078,"Regular Play",12.529964,-0.49934673,"Ground Pass","Left Foot",100,25,111,19,"No goal"
"7f116747-108b-4d06-aeb2-a91336cd837a","Emil Forsberg",0.030024936,"From Goal Kick",15.132746,-1.4382448,"Ground Pass","Right Foot",94,39,96,24,"No goal"
"4fdb081e-755d-40c7-835a-a84591fc27a7","Mikael Lustig",0.012040124,"Regular Play",50.695168,-1.1866269,"High Pass","Right Foot",87,73,106,26,"No goal"
"2eeb886a-f686-46eb-810a-2a589722e214","Carlos Alberto Vela Garrido",0.016298685,"Regular Play",31.575306,-1.7619808,"Ground Pass","Left Foot",87,65,81,34,"No goal"
"e8cb8402-ef60-4f24-8bb6-3aa5e4ae7d26","Carlos Alberto Vela Garrido",0.018282266,"From Corner",31.016125,-1.6030432,"High Pass","Left Foot",111,66,110,35,"No goal"
"9a3dded9-afcb-4f5f-ab3f-544b06e464fc","Marco Jhonfai Fabián De La Mora",0.056792185,"From Free Kick",34.36568,-1.7168086,"High Pass","Right Foot",112,74,107,40,"No goal"
"afb8bcc9-bac7-4cfe-a230-a296c0bfa19b","Jesús Manuel Corona Ruíz",0.043778814,"From Corner",35.128338,-1.485291,"High Pass","Left Foot",109,76,112,41,"No goal"
"6cd60e7b-96b2-45e6-8382-1d953fbd56a8","Jesús Manuel Corona Ruíz",0.051225968,"From Free Kick",30.083218,-1.3016288,"High Pass","Left Foot",106,57,114,28,"No goal"
"349499c5-b13c-4240-a7d4-df05d18e70b0","Héctor Miguel Herrera López",0.030551946,"From Corner",21.633308,-2.158799,"Ground Pass","Right Foot",109,69,97,51,"No goal"
"53db46ba-8d5a-420c-b80f-0b04881cd1ba","Jesús Manuel Corona Ruíz",0.01845097,"From Throw In",10.770329,-2.7610862,"Ground Pass","Right Foot",100,65,90,61,"No goal"
"86f98fe9-2c18-4e78-85bb-3aef678146a2","Héctor Alfredo Moreno Herrera",0.027317936,"From Free Kick",15.556349,-0.7853982,"Ground Pass","Right Foot",55,12,66,1,"No goal"
"a49edd38-7596-4080-a22b-4ef8eea1d070","Cristian Gamboa Luna",0.11192435,"Regular Play",20.248457,-2.145101,"Ground Pass","Right Foot",117,64,106,47,"No goal"
"8f0bbb51-2187-4593-9acd-5252819523e6","Celso Borges Mora",0.013050919,"From Throw In",23.70654,-2.0533097,"Ground Pass","Right Foot",93,53,82,32,"No goal"
"eeb16701-92ea-47dd-a164-a2f852273af2","Neymar da Silva Santos Junior",0.01638249,"From Free Kick",42.201897,-0.9367736,"High Pass","Right Foot",82,61,107,27,"No goal"
"6353a99f-a762-4823-a835-c2f58cd4584b","Philippe Coutinho Correia",0.018868813,"Regular Play",10.198039,2.9441972,"Ground Pass","Right Foot",102,4,92,6,"No goal"
"6f89f757-121f-4b8b-839d-0b47f855f2c7","Marcelo Vieira da Silva Júnior",0.016054738,"From Throw In",9.848858,0.41822433,"Ground Pass","Left Foot",92,10,101,14,"No goal"
"ed561674-b732-4e8f-8452-20289e09db48","Philippe Coutinho Correia",0.03502842,"Regular Play",43.863426,1.1479424,"Ground Pass","Right Foot",87,27,105,67,"No goal"
"f7054dd1-3736-447f-8c94-9405f08f3891","Philippe Coutinho Correia",0.021204496,"Regular Play",37.215588,-1.0349851,"Ground Pass","Right Foot",74,39,93,7,"No goal"
"de49295b-9773-4d73-8b6e-bd4e2326a1ae","Fágner Conserva Lemos",0.5228871,"From Kick Off",21.540659,-1.19029,"High Pass","Right Foot",108,58,116,38,"No goal"
"50122dba-1a5d-44e8-af12-16dc2f5dcb05","Fágner Conserva Lemos",0.14642368,"Regular Play",31.622776,-1.2490457,"High Pass","Right Foot",101,69,111,39,"No goal"
"9b9ea68f-8c62-4722-a4cd-7edc3bd6356b","José Paulo Bezzera Maciel Júnior",0.10618072,"Regular Play",10.630146,-2.2896264,"Ground Pass","Right Foot",112,49,105,41,"No goal"
"a840f73b-a03d-473f-89e0-419c3c8ccbec","José Paulo Bezzera Maciel Júnior",0.27386364,"Regular Play",21.023796,-1.6183795,"Ground Pass","Right Foot",111,64,110,43,"No goal"
"d214b9cb-c3b0-4338-aff0-15e0a950f6f5","José Paulo Bezzera Maciel Júnior",0.064489804,"From Corner",5.0990195,2.9441972,"Ground Pass","Right Foot",109,46,104,47,"No goal"
"7970a756-5616-498d-b31c-68f7041ce138","Philippe Coutinho Correia",0.057069547,"Regular Play",21.470911,-1.0863184,"Ground Pass","Left Foot",92,39,102,20,"No goal"
"96bc4be2-8f84-46a9-b932-1aec96b85ba1","Philippe Coutinho Correia",0.019177465,"Regular Play",15,-0.9272952,"Ground Pass","Right Foot",85,40,94,28,"No goal"
"bf940296-24c1-42fe-b793-29536a5e7399","Neymar da Silva Santos Junior",0.1047918,"From Corner",36.878178,-1.7894653,"High Pass","Right Foot",119,80,111,44,"No goal"
"f0784c2d-71ea-406f-ba1d-75174c3192ee","Neymar da Silva Santos Junior",0.07690819,"From Corner",40.792156,-1.7681919,"High Pass","Right Foot",119,80,111,40,"No goal"
"6b788616-fc2b-4b81-bd81-fe09ee16c293","Douglas Costa de Souza",0.03005449,"Regular Play",34,-1.080839,"High Pass","Left Foot",89,55,105,25,"No goal"
"7139e889-fccb-4a15-90ec-8dd62c03ab8b","Marcelo Vieira da Silva Júnior",0.013303047,"Regular Play",12.206555,2.1815224,"Ground Pass","Left Foot",98,12,91,22,"No goal"
"993f7f7b-d859-4f5c-99a8-b58a8114c341","Douglas Costa de Souza",0.0256033,"Regular Play",10.630146,-2.2896264,"Ground Pass","Left Foot",104,57,97,49,"No goal"
"3876c193-1adb-4f34-ba3c-0daf9e551285","Philippe Coutinho Correia",0.13285583,"Regular Play",9.433981,2.5829933,"Ground Pass","Right Foot",119,28,111,33,"No goal"
"3847d74c-0f96-4163-a781-6686e63de224","Douglas Costa de Souza",0.8355754,"From Counter",13.341664,-1.3439975,"Ground Pass","Right Foot",113,55,116,42,"Goal"
"37abc940-5f76-4d2b-8fc8-09dd6cedb9c7","Carlos Alberto Vela Garrido",0.11954614,"Regular Play",12.165525,-0.16514868,"Ground Pass","Right Foot",95,23,107,21,"No goal"
"f327ac68-7b84-4b31-9f6d-27d274dccd8b","Joshua Kimmich",0.05406139,"From Free Kick",37.215588,-0.53581125,"Ground Pass","Right Foot",82,77,114,58,"No goal"
"8c83197b-4987-4f3f-a47e-428f2de664b3","Hirving Rodrigo Lozano Bahena",0.02270748,"From Throw In",18.027756,1.6262949,"Ground Pass","Right Foot",92,20,91,38,"No goal"
"34a247a2-19fb-4dfc-a99a-d8faccb9753d","Miguel Arturo Layún Prado",0.06243751,"From Free Kick",34.655445,-0.8058035,"High Pass","Right Foot",86,66,110,41,"No goal"
"a1cd8a15-5233-443d-be77-411225a7401a","Mesut Özil",0.012994583,"From Keeper",17.20465,2.5213432,"Ground Pass","Left Foot",95,7,81,17,"No goal"
"7c0272f9-61d5-4412-b53f-12934a95f816","Joshua Kimmich",0.11295722,"Regular Play",28.635643,-0.43240777,"High Pass","Right Foot",79,63,105,51,"No goal"
"d6c335d8-3ec5-4520-8523-d3a5209c323c","Julian Draxler",0.032710213,"From Throw In",4.2426405,2.3561945,"Ground Pass","Right Foot",101,30,98,33,"No goal"
"034ede7f-c374-4f99-857b-7e8c9b7fcb2c","Hirving Rodrigo Lozano Bahena",0.040863596,"Regular Play",8.246211,-0.24497867,"Ground Pass","Right Foot",89,34,97,32,"No goal"
"c92d618a-e4ce-44e7-939e-82aee45eeec3","Hirving Rodrigo Lozano Bahena",0.032820657,"Regular Play",9.433981,2.1293957,"Ground Pass","Right Foot",100,33,95,41,"No goal"
"0af7f7a7-5368-4547-9d8a-62066583aa10","Carlos Alberto Vela Garrido",0.038912017,"From Free Kick",8.5440035,1.929567,"Ground Pass","Left Foot",100,22,97,30,"No goal"
"ac189f20-e924-4b2b-9083-0a3c5ee4d663","Javier Hernández Balcázar",0.12458481,"Regular Play",26.400757,-0.9197196,"Ground Pass","Right Foot",92,48,108,27,"Goal"
"c67c72df-f3dd-44de-a65f-2b7039e28c92","Mesut Özil",0.03675585,"From Free Kick",12.0415945,1.487655,"High Pass","Right Foot",105,37,106,49,"No goal"
"edca12a2-9c1f-4de8-9179-45833ae8cb16","José Andrés Guardado Hernández",0.068931244,"Regular Play",11.045361,1.6614562,"Ground Pass","Left Foot",95,27,94,38,"No goal"
"6191616d-5328-4d96-84b1-9becc41f61c4","Toni Kroos",0.02720282,"Regular Play",25.079872,-1.6506263,"Low Pass","Head",93,51,91,26,"No goal"
"10e9d1b8-4d48-4451-bb14-0fbca1499953","Sami Khedira",0.01670392,"From Throw In",17.20465,-2.5213432,"Ground Pass","Right Foot",106,61,92,51,"No goal"
"6b7ac49d-3678-4a14-8a2d-f177576f0e02","Mesut Özil",0.033600736,"Regular Play",19.849434,-0.8567056,"Ground Pass","Left Foot",93,41,106,26,"No goal"
"7ec20317-c1ce-4284-aa64-f706b969593e","Julian Draxler",0.0381895,"Regular Play",14.142136,1.7126933,"Ground Pass","Right Foot",108,9,106,23,"No goal"
